Question ID,Sentence Position,Male Pronoun,Female Pronoun,Neuter Pronoun,Plural Pronoun
10195,0,0,0,1,0
10195,1,0,0,3,0
10195,2,0,0,4,1
188373,0,0,0,0,0
188373,1,0,0,1,0
188373,2,0,0,3,0
188373,3,1,1,3,0
8216,0,0,0,0,0
8216,1,0,0,3,2
8216,2,0,0,3,2
10505,0,0,0,0,0
10505,1,0,0,0,0
10505,2,0,0,0,0
10505,3,0,0,1,1
120139,0,0,0,2,1
120139,1,0,0,3,2
120139,2,0,0,3,3
120139,3,0,0,3,3
120139,4,0,0,4,4
168409,0,0,0,0,0
168409,1,0,0,2,0
168409,2,0,0,2,0
147023,0,0,0,0,1
147023,1,0,0,0,2
147023,2,1,1,0,2
10719,0,0,0,1,0
10719,1,0,0,3,0
10719,2,0,0,3,0
10719,3,0,0,6,2
10719,4,0,0,6,2
10719,5,0,0,6,2
114000,0,0,0,0,1
114000,1,0,0,0,1
114000,2,0,0,1,4
114000,3,0,0,1,4
168418,0,0,0,1,1
168418,1,0,0,1,3
168418,2,0,0,2,5
162275,0,0,0,4,2
162275,1,0,0,5,2
162275,2,0,0,5,2
162275,3,0,0,6,3
162279,0,0,0,2,0
162279,1,0,0,4,0
162279,2,0,0,5,1
188392,0,1,0,0,1
188392,1,1,0,0,2
188392,2,1,0,1,3
100841,0,0,0,1,1
100841,1,0,0,1,1
100841,2,0,0,2,1
100841,3,0,0,3,1
100841,4,0,0,3,1
113937,0,1,0,0,0
113937,1,1,0,0,1
113937,2,1,0,1,3
113937,3,1,0,1,5
113937,4,1,0,2,6
8686,0,0,0,1,0
8686,1,0,0,3,2
8686,2,0,0,4,3
8686,3,0,0,5,4
101321,0,0,0,3,1
101321,1,0,0,5,2
101321,2,0,0,7,2
101321,3,0,0,8,3
8179,0,0,0,2,0
8179,1,0,0,3,0
8179,2,0,0,3,0
8179,3,0,0,3,0
8179,4,0,0,4,0
8179,5,0,0,4,0
8179,6,0,0,4,0
8992,0,0,0,3,1
8992,1,0,0,4,1
8992,2,1,1,4,1
8992,3,1,1,4,1
121846,0,0,0,3,2
121846,1,0,0,3,2
121846,2,0,0,3,2
121846,3,1,1,6,4
113655,0,0,0,0,0
113655,1,0,0,1,1
113655,2,0,0,2,1
113655,3,1,1,3,2
108540,0,0,0,1,0
108540,1,0,0,1,0
108540,2,0,0,2,0
108540,3,0,0,3,1
108540,4,0,0,4,1
108540,5,0,0,6,3
188413,0,1,1,1,1
188413,1,1,1,1,1
188413,2,1,1,2,2
186566,0,0,0,0,0
186566,1,0,0,0,0
186566,2,0,0,2,2
112649,0,1,0,1,1
112649,1,4,0,2,2
112649,2,6,0,2,2
112649,3,7,1,2,2
176142,0,1,0,0,0
176142,1,1,0,1,1
176142,2,2,1,1,1
102447,0,1,0,0,0
102447,1,3,1,0,0
102447,2,4,1,0,0
102447,3,6,1,0,0
102447,4,8,1,0,0
102447,5,10,1,0,0
102447,6,10,1,0,0
108597,0,2,0,0,0
108597,1,5,3,1,1
108597,2,6,3,1,1
108597,3,7,4,1,1
108599,0,1,1,0,0
108599,1,2,1,0,0
108599,2,2,1,0,0
108599,3,5,1,0,0
108599,4,6,2,0,0
108607,0,0,0,0,0
108607,1,0,0,2,0
108607,2,0,0,3,1
108607,3,0,0,5,1
108607,4,0,0,6,2
12374,0,2,0,0,0
12374,1,3,0,0,0
12374,2,5,0,0,0
12374,3,6,1,0,0
12375,0,2,0,2,2
12375,1,5,0,3,2
12375,2,6,0,5,4
12375,3,7,1,5,4
12386,0,0,1,0,0
12386,1,1,3,0,0
12386,2,1,4,0,0
12386,3,2,5,0,0
12391,0,4,0,0,0
12391,1,6,0,0,0
12391,2,8,0,0,0
12391,3,9,1,0,0
12393,0,1,0,1,1
12393,1,2,0,1,1
12393,2,3,1,1,1
12395,0,1,0,0,0
12395,1,3,0,0,0
12395,2,9,0,0,0
12395,3,10,1,0,0
12396,0,2,0,0,0
12396,1,4,0,1,1
12396,2,8,1,1,1
12396,3,9,2,1,1
12399,0,0,0,0,0
12399,1,4,0,0,0
12399,2,8,1,1,1
12399,3,10,3,1,1
12403,0,0,0,1,1
12403,1,0,0,4,1
12403,2,2,2,6,1
12403,3,2,2,8,2
12406,0,1,0,0,0
12406,1,3,0,0,0
12406,2,9,0,0,0
12406,3,10,1,0,0
102531,0,1,0,1,1
102531,1,4,0,2,2
102531,2,4,0,2,2
102531,3,4,0,2,2
12421,0,6,0,0,0
12421,1,7,0,0,1
12421,2,10,2,0,1
12421,3,10,2,0,1
12444,0,3,0,0,0
12444,1,4,0,0,0
12444,2,4,0,0,0
12444,3,7,0,0,0
12444,4,7,0,0,0
120989,0,1,1,0,0
120989,1,1,1,1,1
120989,2,1,1,2,1
120989,3,1,1,3,1
120989,4,1,1,4,2
12458,0,2,1,1,0
12458,1,2,1,4,1
12458,2,2,1,5,1
12458,3,2,1,7,2
12458,4,2,1,7,2
102580,0,0,0,3,1
102580,1,0,0,4,2
102580,2,0,0,4,2
102580,3,0,0,6,4
102580,4,0,0,6,4
12469,0,2,0,2,2
12469,1,6,2,2,2
12469,2,9,2,2,2
12469,3,12,3,2,2
12469,4,12,3,2,2
12471,0,0,0,1,1
12471,1,0,0,2,2
12471,2,0,1,3,2
12471,3,0,1,3,2
110794,0,2,0,0,0
110794,1,3,0,0,0
110794,2,6,0,2,1
110794,3,8,1,3,2
172238,0,0,0,1,1
172238,1,0,0,3,2
172238,2,0,0,5,3
172238,3,1,1,5,3
13005,0,2,2,0,0
13005,1,4,2,0,0
13005,2,7,2,0,0
13005,3,10,2,0,0
13005,4,10,2,0,0
108755,0,0,0,1,1
108755,1,0,0,1,1
108755,2,0,0,1,1
108755,3,0,0,1,1
108755,4,0,0,1,1
166100,0,1,0,0,0
166100,1,1,0,2,1
166100,2,1,0,3,2
166100,3,1,0,3,2
166104,0,0,0,0,0
166104,1,1,0,0,0
166104,2,1,0,0,0
188641,0,1,0,0,0
188641,1,4,2,0,0
188641,2,5,2,0,0
188641,3,6,3,0,0
108770,0,0,0,2,0
108770,1,2,0,2,0
108770,2,3,0,2,0
108770,3,6,0,2,0
108770,4,7,1,3,1
12521,0,1,0,0,0
12521,1,1,0,0,0
12521,2,2,0,1,1
12521,3,5,0,1,1
12521,4,6,0,2,2
12521,5,7,0,2,2
12521,6,7,0,2,2
172266,0,0,0,0,0
172266,1,0,0,0,0
172266,2,0,0,0,0
172266,3,0,0,1,0
123115,0,0,0,2,0
123115,1,0,0,4,0
123115,2,0,0,7,1
123115,3,0,0,10,2
123115,4,0,0,11,2
123115,5,0,0,11,2
188656,0,0,0,0,0
188656,1,1,0,0,0
188656,2,2,1,0,0
12529,0,0,0,0,0
12529,1,1,1,0,2
12529,2,1,1,1,4
12529,3,1,1,1,4
188660,0,0,0,0,0
188660,1,0,0,2,1
188660,2,0,0,3,2
119030,0,0,0,0,3
119030,1,0,1,0,3
119030,2,1,2,0,3
119030,3,2,3,1,4
119030,4,2,3,1,4
12536,0,0,0,0,0
12536,1,0,4,1,1
12536,2,1,5,1,1
12542,0,1,0,0,0
12542,1,2,0,0,0
12542,2,4,0,0,0
12542,3,6,1,0,0
12548,0,0,0,0,1
12548,1,0,0,1,2
12548,2,0,0,1,2
104712,0,1,1,0,0
104712,1,1,1,2,1
104712,2,1,1,3,2
104712,3,1,1,4,3
104712,4,1,1,6,4
12554,0,2,0,0,0
12554,1,7,1,1,1
12554,2,9,1,1,1
12554,3,9,1,1,1
108819,0,0,0,1,0
108819,1,0,0,3,0
108819,2,0,0,4,0
108819,3,0,0,5,0
108819,4,0,0,5,0
104724,0,0,0,0,0
104724,1,0,0,0,0
104724,2,1,0,1,1
104724,3,4,1,1,1
104724,4,5,1,1,1
110879,0,0,0,1,1
110879,1,1,2,2,2
110879,2,1,2,2,2
110879,3,1,2,2,2
110879,4,4,2,2,2
110879,5,5,3,2,2
108838,0,0,0,0,0
108838,1,0,0,1,0
108838,2,0,0,2,0
108838,3,0,0,3,2
108838,4,0,0,3,2
12583,0,1,0,0,0
12583,1,1,0,0,0
12583,2,4,0,0,0
12583,3,4,0,0,0
114988,0,1,0,0,0
114988,1,2,1,0,0
114988,2,2,1,0,1
114988,3,3,1,0,1
114988,4,4,1,0,1
114988,5,5,2,0,1
12590,0,0,0,0,0
12590,1,0,1,0,0
12590,2,0,2,1,0
12590,3,0,4,1,0
12590,4,0,6,1,0
12590,5,0,8,1,0
12590,6,0,8,1,0
12595,0,3,1,2,1
12595,1,6,1,3,2
12595,2,9,1,4,3
12595,3,10,2,4,3
166207,0,5,1,1,1
166207,1,5,1,1,1
166207,2,6,2,1,1
12616,0,0,0,0,0
12616,1,0,0,1,1
12616,2,0,2,2,2
12616,3,0,2,2,2
108879,0,1,0,1,1
108879,1,3,0,1,1
108879,2,4,0,1,1
108879,3,8,0,1,1
108879,4,10,0,1,1
108879,5,10,0,1,1
12625,0,0,0,0,0
12625,1,0,0,1,0
12625,2,0,0,2,0
12625,3,0,0,2,2
12625,4,0,0,5,3
117077,0,0,0,0,0
117077,1,1,2,0,0
117077,2,3,3,1,1
117077,3,6,3,1,1
117077,4,8,4,1,1
12638,0,4,0,0,0
12638,1,5,0,1,1
12638,2,9,0,1,1
12638,3,9,0,1,1
108895,0,0,0,0,0
108895,1,1,0,1,1
108895,2,1,0,1,1
108895,3,1,0,3,1
108895,4,1,0,3,1
108895,5,1,0,3,1
12644,0,1,1,0,0
12644,1,3,1,0,0
12644,2,5,1,0,0
12644,3,7,2,0,0
12645,0,1,0,0,0
12645,1,2,0,0,0
12645,2,4,0,1,1
12645,3,8,1,2,2
12645,4,11,1,2,2
12645,5,11,1,2,2
110970,0,0,0,2,1
110970,1,3,0,7,5
110970,2,3,0,10,8
110970,3,3,0,10,8
100731,0,2,0,1,0
100731,1,5,0,2,1
100731,2,8,0,3,2
100731,3,11,0,3,2
100731,4,13,0,3,2
100731,5,13,0,3,3
100731,6,13,0,3,3
12668,0,1,0,0,0
12668,1,4,1,0,0
12668,2,8,1,0,0
12668,3,8,1,0,0
102782,0,0,0,1,0
102782,1,0,0,1,0
102782,2,0,0,3,1
102782,3,0,0,3,1
115081,0,1,1,1,0
115081,1,1,1,1,0
115081,2,1,1,3,1
115081,3,1,1,5,1
115081,4,1,1,6,2
115081,5,1,1,6,2
102796,0,1,0,1,0
102796,1,1,0,1,0
102796,2,1,0,3,0
102796,3,2,1,4,1
107285,0,0,0,1,2
107285,1,1,0,2,3
107285,2,1,0,3,4
107285,3,3,0,3,4
107285,4,4,1,3,4
123175,0,2,0,0,0
123175,1,2,0,0,0
123175,2,2,0,0,0
123175,3,3,0,0,0
123175,4,4,0,1,0
123175,5,5,0,3,2
123175,6,7,0,3,2
123175,7,7,0,3,2
102819,0,1,1,0,0
102819,1,1,1,0,0
102819,2,1,3,0,0
102819,3,1,3,0,0
102819,4,1,3,0,0
12715,0,2,0,1,0
12715,1,6,0,2,1
12715,2,7,0,2,1
12715,3,10,0,2,1
12715,4,11,1,2,1
115674,0,3,0,0,0
115674,1,4,2,0,0
115674,2,6,2,0,0
115674,3,8,2,0,0
115674,4,8,3,0,0
115674,5,9,4,0,0
12727,0,0,0,0,0
12727,1,0,0,0,1
12727,2,0,0,0,1
12727,3,0,1,1,2
12727,4,1,4,1,2
12730,0,1,0,0,0
12730,1,4,0,0,0
12730,2,6,0,0,0
12730,3,8,0,0,0
12730,4,10,0,0,0
12730,5,11,1,0,0
12735,0,0,0,0,1
12735,1,0,0,1,2
12735,2,0,0,2,3
108994,0,0,0,0,0
108994,1,1,0,0,0
108994,2,3,0,0,0
108994,3,4,1,0,0
100813,0,4,0,0,0
100813,1,6,1,0,0
100813,2,6,1,0,0
100813,3,7,1,1,1
100813,4,8,2,2,2
102867,0,1,1,0,0
102867,1,1,1,0,0
102867,2,2,1,0,0
102867,3,3,1,0,0
102867,4,4,1,0,0
123348,0,4,1,0,0
123348,1,8,2,0,0
123348,2,10,3,1,1
123348,3,12,3,3,3
123348,4,12,3,3,3
102874,0,0,0,0,0
102874,1,0,0,2,0
102874,2,0,0,3,1
100833,0,1,0,2,2
100833,1,2,0,2,2
100833,2,3,0,2,2
100833,3,3,0,2,2
100833,4,4,1,2,2
12771,0,1,0,0,0
12771,1,3,0,0,0
12771,2,5,0,0,0
12771,3,7,0,1,1
12771,4,9,0,2,2
12771,5,10,0,2,2
12771,6,11,1,2,2
12773,0,0,0,0,0
12773,1,2,0,2,2
12773,2,5,1,3,2
12773,3,5,1,4,3
12773,4,6,2,4,3
109038,0,4,0,0,0
109038,1,7,0,0,0
109038,2,12,0,1,1
109038,3,15,0,1,1
109038,4,16,1,1,1
100848,0,0,0,0,0
100848,1,0,0,3,3
100848,2,0,0,4,3
100848,3,0,0,6,5
100848,4,0,0,6,5
12788,0,0,0,1,1
12788,1,2,1,1,1
12788,2,6,1,3,4
12788,3,10,2,3,4
12788,4,11,3,3,4
104949,0,0,0,2,1
104949,1,5,0,2,1
104949,2,7,0,2,1
104949,3,9,2,2,1
109047,0,1,0,0,0
109047,1,3,0,0,0
109047,2,4,0,1,1
109047,3,5,1,1,1
104955,0,0,0,1,1
104955,1,0,0,2,2
104955,2,0,0,3,3
11008,0,1,0,2,2
11008,1,2,0,2,2
11008,2,2,0,2,2
11008,3,3,1,2,2
12811,0,4,0,0,0
12811,1,5,0,0,0
12811,2,7,0,0,0
12811,3,8,1,0,0
12814,0,2,0,0,1
12814,1,5,1,0,1
12814,2,6,1,0,1
12814,3,9,1,0,1
12814,4,10,2,0,1
10767,0,0,0,0,0
10767,1,0,3,0,0
10767,2,0,5,2,1
10767,3,1,6,2,1
10770,0,4,0,0,0
10770,1,8,0,0,1
10770,2,10,1,0,1
12820,0,0,0,2,1
12820,1,0,0,2,1
12820,2,0,0,2,1
12820,3,0,0,2,1
12820,4,0,0,3,1
12820,5,0,0,3,1
12825,0,3,0,2,2
12825,1,7,1,2,2
12825,2,12,2,2,2
12825,3,16,2,3,3
12825,4,18,4,4,4
10779,0,1,1,0,0
10779,1,2,2,2,1
10779,2,2,2,2,1
10779,3,3,2,2,2
10779,4,3,2,3,4
10779,5,3,2,3,4
12835,0,3,1,0,0
12835,1,6,2,0,0
12835,2,8,3,0,0
12835,3,10,3,0,0
12835,4,13,3,1,0
12835,5,14,4,1,0
12842,0,0,0,1,0
12842,1,0,0,2,0
12842,2,0,0,5,1
12842,3,0,0,6,1
12842,4,0,0,7,1
12842,5,0,0,7,1
12842,6,0,0,7,1
174648,0,1,0,0,0
174648,1,5,1,0,0
174648,2,7,2,0,0
100923,0,0,0,2,0
100923,1,0,0,3,0
100923,2,0,0,4,0
100923,3,0,0,5,0
100923,4,0,0,7,0
100923,5,0,0,10,1
100923,6,0,0,10,1
10812,0,0,2,0,0
10812,1,0,3,1,1
10812,2,1,5,3,2
10812,3,1,6,4,3
10812,4,1,8,4,3
10812,5,1,10,4,3
10812,6,2,11,4,3
10813,0,1,1,2,1
10813,1,1,1,3,1
10813,2,1,1,5,2
10813,3,2,1,6,2
10813,4,2,1,8,2
10813,5,2,1,10,4
109118,0,4,0,1,1
109118,1,7,0,3,3
109118,2,8,0,4,6
109118,3,9,1,4,6
162368,0,0,0,0,0
162368,1,1,0,1,1
162368,2,3,1,1,1
105027,0,1,1,0,0
105027,1,1,1,0,0
105027,2,2,1,0,0
105027,3,2,1,0,0
12876,0,4,0,2,2
12876,1,5,0,2,2
12876,2,6,0,2,2
12876,3,9,1,2,2
12876,4,11,2,2,2
12877,0,2,0,1,0
12877,1,4,0,2,1
12877,2,5,0,2,1
12877,3,6,0,2,1
12877,4,7,0,2,1
115278,0,0,1,1,1
115278,1,0,1,1,1
115278,2,0,1,2,2
115278,3,0,1,3,2
115278,4,0,1,4,2
12885,0,0,0,2,1
12885,1,0,0,2,1
12885,2,0,0,3,1
12885,3,1,1,3,1
12885,4,1,1,5,3
12885,5,1,1,8,5
10838,0,0,0,2,3
10838,1,0,0,3,4
10838,2,0,0,3,4
10841,0,2,0,2,2
10841,1,4,0,2,2
10841,2,5,0,3,2
10841,3,6,1,3,2
10845,0,0,0,1,0
10845,1,0,0,2,1
10845,2,1,1,5,2
10845,3,1,1,6,3
10845,4,1,1,6,3
10846,0,0,0,0,0
10846,1,0,0,1,1
10846,2,0,0,1,1
10846,3,1,1,1,1
10851,0,1,0,0,0
10851,1,3,0,1,1
10851,2,4,0,2,2
10851,3,5,0,2,2
10851,4,7,1,2,2
103015,0,2,4,0,0
103015,1,2,7,1,1
103015,2,2,9,1,1
103015,3,3,10,1,1
10860,0,1,0,3,1
10860,1,1,0,4,2
10860,2,2,1,5,3
10860,3,2,1,6,3
10860,4,2,1,6,3
12912,0,3,0,0,0
12912,1,5,0,1,1
12912,2,7,0,1,1
12912,3,8,0,2,2
12912,4,9,1,2,2
10869,0,0,0,0,0
10869,1,2,0,1,1
10869,2,2,0,2,2
10869,3,2,0,2,3
10875,0,0,0,0,0
10875,1,1,0,1,1
10875,2,1,0,2,2
10875,3,2,0,3,3
10875,4,2,0,3,3
12927,0,3,0,0,0
12927,1,6,0,0,0
12927,2,9,0,0,0
12927,3,12,0,0,0
12927,4,12,0,0,0
12933,0,4,1,1,1
12933,1,6,1,2,2
12933,2,8,1,2,2
12933,3,9,1,3,3
12933,4,11,3,3,3
10887,0,0,0,0,0
10887,1,0,0,3,2
10887,2,0,0,4,3
10887,3,0,0,4,3
12938,0,3,1,0,0
12938,1,5,1,1,1
12938,2,6,1,1,1
12938,3,9,1,1,1
12938,4,11,1,1,1
12938,5,13,2,1,1
12738,0,2,0,0,0
12738,1,4,0,0,0
12738,2,5,0,0,0
12738,3,7,0,0,0
12738,4,7,0,0,0
12944,0,1,0,1,1
12944,1,2,0,2,1
12944,2,4,0,2,1
12944,3,6,1,2,1
12944,4,8,1,2,1
12944,5,8,1,2,1
12946,0,2,1,0,0
12946,1,7,2,2,1
12946,2,9,2,2,1
12946,3,12,3,2,1
10903,0,2,0,0,0
10903,1,5,0,1,1
10903,2,6,0,1,1
10903,3,6,0,1,1
112751,0,0,0,0,0
112751,1,2,1,1,1
112751,2,2,1,3,3
112751,3,2,1,3,3
115365,0,4,2,0,0
115365,1,6,2,0,0
115365,2,8,2,0,0
115365,3,10,2,1,1
115365,4,11,3,1,1
105130,0,2,0,0,0
105130,1,4,0,1,1
105130,2,6,0,1,1
105130,3,9,0,1,1
105130,4,9,0,1,1
10924,0,1,0,0,1
10924,1,6,0,0,1
10924,2,9,0,0,1
10924,3,10,1,0,1
170670,0,0,0,1,0
170670,1,0,0,1,0
170670,2,0,0,1,0
170670,3,1,0,1,0
170670,4,1,0,1,0
170671,0,0,0,1,1
170671,1,1,0,1,1
170671,2,2,0,2,2
189113,0,0,0,0,1
189113,1,0,0,1,2
189113,2,0,0,1,2
189113,3,0,0,2,3
117441,0,2,2,0,0
117441,1,2,2,0,0
117441,2,3,2,0,0
117441,3,3,2,0,0
10946,0,2,0,1,1
10946,1,4,0,1,1
10946,2,7,0,1,1
10946,3,9,0,1,1
10946,4,9,0,1,1
10947,0,0,0,1,0
10947,1,0,0,1,0
10947,2,0,0,2,0
10947,3,0,0,3,1
12998,0,0,1,0,0
12998,1,0,1,0,0
12998,2,1,6,0,0
12998,3,1,8,1,0
12998,4,1,8,1,0
13001,0,1,0,0,0
13001,1,3,0,0,0
13001,2,4,2,0,0
13001,3,6,2,0,0
13001,4,7,2,0,0
13001,5,7,2,0,0
12066,0,3,0,0,0
12066,1,4,0,2,3
12066,2,6,1,3,4
12066,3,7,2,3,4
12749,0,2,1,0,0
12749,1,4,1,0,0
12749,2,6,1,0,1
12749,3,8,1,0,1
12749,4,11,2,1,2
103122,0,3,1,1,1
103122,1,5,1,1,1
103122,2,9,1,2,2
103122,3,11,1,2,2
103122,4,11,1,2,2
105176,0,2,0,2,1
105176,1,3,0,3,2
105176,2,4,1,3,2
13018,0,3,1,0,0
13018,1,5,1,0,0
13018,2,7,1,0,0
13018,3,7,1,0,0
13018,4,9,3,0,0
13023,0,1,1,2,0
13023,1,1,1,5,2
13023,2,1,1,10,5
13023,3,2,1,11,5
13023,4,2,1,12,6
13025,0,3,1,0,0
13025,1,5,2,1,1
13025,2,7,3,1,1
13025,3,7,3,1,1
13025,4,7,3,1,1
107234,0,0,2,0,0
107234,1,2,3,0,0
107234,2,2,3,1,0
107234,3,4,3,2,1
107234,4,5,4,2,1
10985,0,0,0,1,0
10985,1,0,0,4,1
10985,2,0,0,6,3
10985,3,0,0,6,3
13038,0,3,0,0,0
13038,1,5,0,0,0
13038,2,10,0,1,1
13038,3,12,0,1,1
13038,4,14,1,1,1
13039,0,0,0,0,0
13039,1,0,0,1,1
13039,2,0,1,2,2
13039,3,3,4,3,3
13039,4,5,6,3,3
10995,0,0,0,2,2
10995,1,2,0,3,4
10995,2,3,0,3,4
10995,3,5,1,4,5
10999,0,1,0,2,0
10999,1,1,0,4,0
10999,2,1,0,7,0
10999,3,1,0,8,1
103163,0,0,0,0,0
103163,1,0,0,1,0
103163,2,0,0,1,0
103163,3,0,0,3,1
103163,4,0,0,3,1
103163,5,0,0,4,2
148224,0,3,1,3,2
148224,1,4,2,5,3
148224,2,4,2,6,4
109316,0,1,0,0,0
109316,1,2,0,0,0
109316,2,5,0,1,1
109316,3,7,0,1,1
109316,4,7,0,1,1
13070,0,1,0,0,0
13070,1,1,2,1,1
13070,2,1,2,2,2
13070,3,2,2,2,2
13070,4,3,2,2,2
13070,5,4,2,2,2
13070,6,4,2,2,2
11023,0,0,0,0,0
11023,1,1,0,2,2
11023,2,2,0,2,2
11023,3,2,0,2,2
109329,0,0,0,0,0
109329,1,0,0,0,0
109329,2,0,1,1,1
109329,3,1,2,1,1
164629,0,1,0,0,0
164629,1,2,0,0,1
164629,2,3,1,0,1
164636,0,0,0,0,0
164636,1,1,0,0,0
164636,2,2,1,0,0
13087,0,3,1,0,0
13087,1,6,1,2,2
13087,2,9,1,3,3
13087,3,13,2,3,3
13087,4,15,4,3,3
11042,0,0,0,2,2
11042,1,1,0,2,2
11042,2,2,0,2,2
11042,3,3,1,2,2
164643,0,2,0,1,0
164643,1,3,0,3,1
164643,2,3,0,3,1
13093,0,0,1,1,1
13093,1,0,2,2,2
13093,2,0,4,2,2
13093,3,0,6,2,2
13093,4,0,6,3,3
13096,0,1,0,0,0
13096,1,1,0,0,0
13096,2,3,0,1,1
13096,3,7,1,1,1
13096,4,8,1,1,1
13096,5,11,2,1,1
11049,0,0,0,1,1
11049,1,0,0,2,2
11049,2,0,0,3,3
11049,3,1,0,5,5
11049,4,2,1,5,5
13109,0,1,1,1,1
13109,1,1,2,2,2
13109,2,1,3,2,2
13109,3,1,6,2,2
13109,4,1,6,2,2
109366,0,2,0,0,0
109366,1,3,0,0,0
109366,2,4,0,2,2
109366,3,8,0,4,4
109366,4,8,0,4,4
13115,0,0,1,1,1
13115,1,0,3,2,2
13115,2,0,3,3,3
13115,3,0,5,3,5
13115,4,0,6,3,5
13115,5,0,6,3,5
13116,0,0,0,1,1
13116,1,1,1,1,2
13116,2,1,1,2,2
13116,3,1,1,3,3
13116,4,1,1,5,4
13116,5,1,1,6,5
13131,0,2,0,0,0
13131,1,3,1,1,1
13131,2,5,1,2,2
13131,3,5,1,2,2
13131,4,6,2,2,2
11085,0,0,0,2,0
11085,1,0,0,3,0
11085,2,0,0,3,0
107343,0,1,1,1,0
107343,1,1,1,1,0
107343,2,1,1,2,0
107343,3,1,1,4,1
123729,0,0,0,0,0
123729,1,0,0,0,0
123729,2,0,1,0,0
123729,3,0,2,0,0
123729,4,0,2,0,0
123729,5,0,3,0,0
123729,6,0,3,0,0
13140,0,1,0,2,1
13140,1,2,0,2,1
13140,2,3,2,2,1
13140,3,5,2,5,2
13140,4,5,2,5,2
13142,0,3,1,0,0
13142,1,5,1,0,0
13142,2,6,2,0,0
13142,3,9,2,1,1
13142,4,13,2,2,2
13142,5,13,2,2,2
13144,0,0,0,0,2
13144,1,0,0,0,3
13144,2,0,0,2,6
13144,3,2,1,2,8
13144,4,2,1,2,8
13147,0,2,1,0,0
13147,1,5,3,0,0
13147,2,7,4,1,0
13147,3,9,5,1,0
13147,4,12,5,1,0
13147,5,14,7,1,0
107356,0,1,0,1,0
107356,1,1,0,1,0
107356,2,1,0,3,1
107356,3,1,0,6,3
13149,0,0,0,0,1
13149,1,0,2,0,1
13149,2,0,7,1,3
13149,3,0,12,1,3
13149,4,2,14,2,4
13149,5,2,14,2,4
13149,6,2,14,2,4
13154,0,0,0,0,0
13154,1,0,0,1,1
13154,2,0,0,1,1
13154,3,0,0,3,2
13154,4,0,0,3,2
13155,0,2,0,0,0
13155,1,5,0,0,0
13155,2,6,0,0,0
13155,3,9,1,0,0
13155,4,10,1,0,0
13155,5,10,1,0,0
187241,0,0,0,1,1
187241,1,0,0,2,1
187241,2,1,1,2,1
13172,0,4,0,0,0
13172,1,6,1,1,2
13172,2,8,1,2,3
13172,3,11,2,2,3
13172,4,13,2,2,3
13172,5,13,2,2,3
13178,0,0,0,0,0
13178,1,0,1,0,0
13178,2,0,1,0,0
13178,3,0,1,0,1
13178,4,1,2,1,1
13178,5,2,5,1,1
13178,6,3,6,1,1
13184,0,0,0,0,0
13184,1,0,0,1,0
13184,2,0,0,2,1
13184,3,0,0,2,1
13184,4,0,0,2,1
13184,5,1,0,2,1
13184,6,1,0,3,2
13184,7,1,0,3,2
11755,0,0,0,0,0
11755,1,0,0,0,0
11755,2,0,0,1,1
105354,0,1,0,1,1
105354,1,2,0,1,1
105354,2,3,0,2,2
105354,3,4,0,3,3
105354,4,4,0,3,3
11153,0,0,0,2,0
11153,1,0,0,2,0
11153,2,0,0,4,0
11153,3,0,0,4,0
177055,0,1,1,0,0
177055,1,3,1,0,0
177055,2,4,2,0,0
109481,0,1,0,1,1
109481,1,1,0,3,3
109481,2,3,0,3,3
109481,3,6,0,4,4
109481,4,7,1,4,4
105387,0,2,1,0,0
105387,1,6,1,0,0
105387,2,7,2,0,0
13229,0,0,0,0,0
13229,1,0,0,0,0
13229,2,0,0,2,1
13229,3,0,0,2,1
166190,0,0,0,1,0
166190,1,0,0,3,1
166190,2,0,0,3,1
113592,0,2,0,0,0
113592,1,2,0,3,3
113592,2,4,0,3,4
113592,3,5,0,3,4
113592,4,5,0,3,4
112418,0,0,0,0,0
112418,1,2,0,2,1
112418,2,4,0,2,1
112418,3,5,0,2,1
112418,4,9,3,3,2
112418,5,9,3,3,2
11196,0,0,0,1,1
11196,1,0,0,2,1
11196,2,0,0,3,1
11196,3,0,0,4,1
103360,0,4,0,1,1
103360,1,5,0,2,2
103360,2,7,0,2,2
103360,3,11,0,2,2
103360,4,13,0,2,2
103360,5,14,1,2,2
105414,0,0,0,2,0
105414,1,0,0,3,0
105414,2,0,0,4,0
105414,3,0,0,5,0
105414,4,0,0,7,1
13262,0,0,0,1,2
13262,1,0,0,1,2
13262,2,1,1,1,2
13262,3,3,5,2,3
13262,4,4,7,3,4
13262,5,4,7,3,4
107476,0,2,0,1,4
107476,1,2,0,3,6
107476,2,4,0,3,6
107476,3,5,1,3,6
111578,0,1,0,0,0
111578,1,1,0,0,0
111578,2,1,0,1,0
111578,3,1,0,1,0
111578,4,1,0,1,0
111578,5,2,0,1,0
111578,6,3,0,1,0
111578,7,5,1,1,0
111578,8,6,2,1,0
13277,0,0,0,0,0
13277,1,1,0,0,0
13277,2,1,0,0,0
13277,3,2,0,1,1
13277,4,2,0,2,2
13277,5,4,0,2,2
13277,6,6,1,2,2
13280,0,0,0,0,0
13280,1,2,0,0,0
13280,2,4,0,0,0
13280,3,6,0,0,0
13280,4,8,0,0,0
13280,5,9,1,0,0
13283,0,0,0,1,1
13283,1,1,1,1,1
13283,2,3,3,2,2
13283,3,4,3,2,2
